"id","Name","Latitude","Longitude"
"4878","Toddport","-82.9931175","77.949729"
"4879","Grantview","63.614545","170.745074"
"4880","New Jonathantown","-20.1608755","-160.133317"
"4881","East Gordon","72.2026685","-138.146693"
"4882","Moodyshire","8.570186","29.700609"
"4883","New Karenbury","77.9714635","164.317377"
"4884","North Lisa","-30.854757","12.735203"
"4885","Lake Josephland","-15.2808215","-32.176543"
"4886","North Laura","-31.479128","84.265250"
"4887","Wrightfurt","29.3528135","-15.475986"
"4888","Frankstad","-61.4220945","73.787453"
"4889","Harrischester","-10.2308605","161.693646"
"4890","Fowlerfort","20.4415325","55.670034"
"4891","North Madelineshire","69.772220","121.037657"
"4892","North Cherylmouth","-50.1250335","-89.427898"
"4893","New Nicoleshire","-80.9096615","92.534859"
"4894","South Karen","-50.8520975","-47.268786"
"4895","South Tracy","-12.289444","-118.701203"
"4896","Gonzalezville","-49.368298","-59.499467"
"4897","Thomasside","88.4191805","-2.274248"
"4898","Santanachester","-87.246857","-17.232067"
"4899","West Robertview","4.912906","-83.507712"
"4900","Jonesland","30.553122","79.373448"
"4901","Kaitlynburgh","82.0684805","102.312579"
"4902","Tylerhaven","23.856215","-28.201507"
"4903","Port Cliffordshire","-76.7679045","90.613728"
"4904","North Jody","-30.7873545","100.138585"
"4905","Paulmouth","-55.2096395","-130.220245"
"4906","Lake Daniel","-60.5177635","-120.446079"
"4907","South Wendy","15.5059185","7.260566"
"4908","East Austin","-47.3027275","-144.787289"
"4909","South John","37.740859","129.041867"
"4910","Marctown","-37.368006","60.450322"
"4911","Dianefort","-30.6469395","-18.449595"
"4912","East Richard","-37.738924","8.922769"
"4913","North Brittany","-2.7070515","-82.439891"
"4914","Smithborough","54.8171175","-123.815402"
"4915","Sherriborough","32.237133","1.957313"
"4916","East Adamfurt","13.7874865","26.811742"
"4917","Port Robert","-39.6850065","57.160863"
"4918","South Kennethshire","5.771366","-165.201276"
"4919","Lake Christopher","1.5523515","152.659831"
"4920","North Alisonbury","75.997693","-159.155922"
"4921","Robertsontown","6.496894","3.240637"
"4922","Coltonshire","58.7649445","104.227915"
"4923","Jacobville","84.5148145","-98.418376"
"4924","Lake Jacob","28.2947835","-83.998438"
"4925","Kaylafurt","51.2570895","162.073018"
"4926","Lake Markberg","-60.9127405","21.639533"
"4927","North Cassandra","55.727340","123.344383"
"4928","Lake Micheal","77.0058275","10.176135"
"4929","Michelemouth","-61.6893305","-132.876983"
"4930","North Penny","15.4041215","-137.304332"
"4931","North Caitlynfort","17.5364635","133.450688"
"4932","Miketown","19.340848","90.446687"
"4933","Jonathanchester","77.7839645","-66.100050"
"4934","New Leah","-82.2643265","33.244776"
"4935","Jonesport","-26.759383","-52.599204"
"4936","Michaelchester","-52.3152535","-110.807290"
"4937","Joshualand","-8.0387195","156.540679"
"4938","Millerstad","58.8413515","56.854245"
"4939","Vaughnborough","63.864650","62.161508"
"4940","Frazierbury","84.545214","-140.074773"
"4941","South Cassandramouth","61.127151","112.621403"
"4942","South Brittanyside","-11.205633","33.480677"
"4943","North Lydia","38.5690815","-132.171993"
"4944","Lisamouth","-18.149214","-70.945104"
"4945","Karenberg","-46.0421155","76.322007"
"4946","Hallton","-79.994671","-0.274088"
"4947","Fordchester","-31.926811","51.668857"
"4948","East Christopher","80.724765","-119.877978"
"4949","Williemouth","-70.4426015","43.568388"
"4950","East Wandaborough","81.9189355","133.373444"
"4951","Christopherchester","-52.7675325","154.663322"
"4952","Rogersland","-13.0171095","-47.385701"
"4953","Bishopstad","53.786410","-94.777373"
"4954","Kristinland","15.9888805","-19.512627"
"4955","Lake Angela","-21.805125","68.351156"
"4956","Burtonmouth","19.5612325","134.503584"
"4957","New John","82.6511915","-12.902834"
"4958","Lake Joshua","46.652728","91.347929"
"4959","Patricialand","-59.3406505","51.295502"
"4960","Sharonburgh","-39.2052155","69.729632"
"4961","Port Amyborough","48.348768","-125.448105"
"4962","Lake Cynthiashire","19.6867775","42.071547"
"4963","South Brittney","46.3117245","173.088247"
"4964","Jonathantown","-19.4372255","-24.187066"
"4965","Rebeccashire","-55.305851","116.250762"
"4966","North Deannaberg","-43.4507555","-32.924996"
"4967","Lake Allenmouth","34.418227","67.940703"
"4968","East Whitneyberg","-32.727758","36.634298"
"4969","Randymouth","64.876349","52.477888"
"4970","Owensport","18.1294525","-178.022110"
"4971","Bridgesburgh","-12.8505305","-46.172976"
"4972","New Nicole","-67.882595","7.557497"
"4973","Andrewton","-41.8885055","-143.172857"
"4974","Bishophaven","17.6531705","77.077298"
"4975","Port Christianchester","21.040932","-178.580273"
"4976","Clarkefurt","30.3743715","115.365858"
"4977","Lake Donaldberg","24.0995945","47.336576"
"4978","Floresmouth","-71.9558455","12.995777"
"4979","South Brittany","69.224018","79.252941"
"4980","Lewisville","18.756554","157.147741"
"4981","Heatherside","67.7210105","55.223479"
"4982","Lake Jason","-7.0047405","-173.147243"
"4983","New Michaelside","-30.094636","-134.832908"
"4984","East Charleschester","-41.2178975","-178.072162"
"4985","South Joshua","-42.9453595","134.031146"
"4986","Lake Karen","25.163417","-1.341705"
"4987","Careybury","12.759415","126.811989"
"4988","Georgetown","-62.976557","97.776710"
"4989","Port Frankburgh","48.287034","153.888199"
"4990","Lake Kimberlyport","-25.5300105","-32.795087"
"4991","Orozcoberg","-15.866811","-11.325379"
"4992","Shaneville","60.806020","37.168926"
"4993","Joshuaborough","-82.517248","10.120269"
"4994","Davenportport","-25.998029","23.772632"
"4995","Sandovalview","-20.8364775","24.357418"
"4996","East Angela","-39.7465175","114.177704"
"4997","West Brian","24.535286","2.792262"
"4998","West Bradley","72.3634335","-28.687639"
"4999","New William","22.4376605","107.049351"
"5000","Georgeville","-62.879646","115.981690"
"5001","Spencerstad","-77.461121","121.051134"
"5002","Ericland","-49.5801605","149.618918"
"5003","Johnsonview","-51.118669","-153.513390"
"5004","East Brittanystad","70.3756035","-30.853859"
"5005","East Larryberg","5.072513","117.340254"
"5006","Browningborough","1.637561","-113.216386"
"5007","Hansenborough","-42.2654165","-54.254579"
"5008","South Robertton","86.7853865","39.060332"
"5009","New Natalieside","13.350277","-151.484524"
"5010","Bondport","52.718418","-41.194265"
"5011","West Jennifer","32.575863","-172.255143"
"5012","Lake Alejandrofurt","84.111511","46.695710"
"5013","Port Jenniferland","-80.2027855","-86.460337"
"5014","New Maryborough","-55.053148","-92.417191"
"5015","South John","-18.559425","-133.061997"
"5016","Timothyton","37.3439385","0.630284"
"5017","Melissaside","19.3445185","-32.306100"
"5018","East Jasmine","24.6007315","-114.502322"
"5019","Webstertown","24.7901645","-145.572128"
"5020","North Shannonville","-71.576480","-43.854181"
"5021","Robertmouth","63.478529","63.035355"
"5022","New Maxwellfort","-29.957844","150.000922"
"5023","New Maryhaven","-73.2821315","-172.422412"
"5024","Robertport","-45.455890","-60.918309"
"5025","Matthewtown","-21.824615","-164.900917"
"5026","Port Rachelberg","49.320064","-27.638244"
"5027","Lake Kevinport","-63.4333895","93.551502"
"5028","North Phillip","37.1184245","171.758340"
"5029","Grantland","57.5931545","159.177925"
"5030","Paulstad","-85.8907125","-56.495302"
"5031","Thompsonfort","26.7350875","-126.811981"
"5032","North Georgeborough","56.9669365","-107.234217"
"5033","Tonyborough","-30.524210","-87.738037"
"5034","Jenniferberg","74.087368","-35.896182"
"5035","Alexanderport","-67.3069345","-27.252312"
"5036","Marilynville","50.8780955","130.046276"
"5037","North Eric","-58.837583","69.109976"
"5038","Lake Adrian","32.9474635","113.473545"
"5039","Helenside","-53.014371","44.807988"
"5040","New Joshua","61.970392","-138.949168"
"5041","Kristinaland","-25.433260","86.938099"
"5042","Shannonshire","-83.7150035","-69.060734"
"5043","Stevensonville","24.655552","89.520533"
"5044","Rubenshire","-0.5546325","-106.923274"
"5045","Langberg","46.381326","153.561355"
"5046","East Heather","-19.4417485","-55.102837"
"5047","Hernandezhaven","-34.1905905","-133.613252"
"5048","East Teresa","-62.398036","-23.548587"
"5049","North Timothyberg","-52.213218","-10.038525"
"5050","Joshuachester","22.105060","-27.805596"
"5051","West Judymouth","-64.146537","123.592389"
"5052","Port Erinmouth","61.0857345","54.602259"
"5053","Thomasberg","73.478808","-13.157826"
"5054","Courtneybury","43.5004155","-29.648341"
"5055","West Lisastad","-13.4666515","-21.549531"
"5056","South Kimview","28.4325705","124.197252"
"5057","Theresaburgh","52.9288395","-109.604375"
"5058","Hernandezbury","53.938948","-15.426280"
"5059","West Crystalfort","73.5002235","145.914323"
"5060","Coreyshire","0.7839435","150.786607"
"5061","Arthurberg","86.383516","-110.490127"
"5062","West Joel","13.4534375","-37.263568"
"5063","Debraborough","63.952985","121.613711"
"5064","Port Breannaton","-9.047678","-34.219091"
"5065","Campbellport","83.349720","67.669213"
"5066","Davidville","-57.643216","57.680963"
"5067","Browningside","-36.836157","-57.089315"
"5068","Meredithberg","28.461551","55.573351"
"5069","Pollardmouth","-43.239212","129.858818"
"5070","Martinborough","36.624477","-107.297483"
"5071","Butlerhaven","4.5144925","45.734477"
"5072","Isabelmouth","-38.7879055","-4.399191"
"5073","Martinfort","9.602494","-124.885779"
"5074","Port Julie","-16.216236","109.983983"
"5075","Garciahaven","63.743223","-107.336607"
"5076","Brooksfort","52.0585685","147.514491"
"5077","Tiffanyborough","-16.8685185","-147.194560"
"5078","Roymouth","24.764779","3.909049"
"5079","West Douglas","3.039124","24.475440"
"5080","Lake Robert","-33.9617875","-3.500307"
"5081","Phyllisfort","16.375678","48.342224"
"5082","Johnsonborough","2.508017","-163.229824"
"5083","South Jamieborough","-23.5365605","-149.489927"
"5084","Williamsborough","-25.3288705","11.915364"
"5085","East Jasmine","37.8083815","2.634628"
"5086","North Bryan","-25.192594","15.057424"
"5087","East Ryanland","-78.9603025","-28.040316"
"5088","Pearsonland","-56.098663","27.529990"
"5089","Hollymouth","-8.804029","-41.235879"
"5090","Gregoryshire","-21.8134255","168.921473"
"5091","Nealshire","-56.1234535","-137.155724"
"5092","Katherinemouth","77.5800405","101.103066"
"5093","Port Jenniferstad","14.599789","-168.936028"
"5094","South Miguel","80.665724","-62.987236"
"5095","Barryland","-36.837990","58.703070"
"5096","Kellybury","40.2717825","45.276210"
"5097","West Katie","25.767547","108.530362"
"5098","Andrewfurt","59.6388995","-151.420078"
"5099","Jonesfurt","-34.2526135","-36.545175"
"5100","Patelshire","79.422707","-7.758065"
"5101","Joseville","-17.069118","12.102934"
"5102","Scottmouth","-43.5273135","-26.368192"
"5103","North Sharonmouth","70.3676525","135.795334"
"5104","Port Michael","-52.0307635","46.752178"
"5105","Allenberg","29.5737055","103.914210"
"5106","Thompsonberg","-33.075159","-111.026905"
"5107","South Kelly","50.7712225","39.292824"
"5108","Port Ryan","72.898791","57.938792"
"5109","East Michael","82.294619","-142.316123"
"5110","Sharonmouth","70.0432755","-74.694721"
"5111","Robertsonmouth","41.893618","116.290973"
"5112","East Barbara","-67.8666845","-23.341072"
"5113","Thomasstad","16.5212305","-70.328027"
"5114","Stevenshire","55.342413","-95.505481"
"5115","South James","77.089942","178.013290"
"5116","Dennistown","-74.4097265","-129.243395"
"5117","Port Chris","-20.765778","-73.839987"
"5118","Powersbury","56.6592095","-55.805988"
"5119","Hunttown","75.111381","-99.003945"
"5120","Ethanmouth","81.0797975","130.669744"
"5121","Lorimouth","-13.4105165","-101.191004"
"5122","West Miguelmouth","58.9017025","74.169317"
"5123","Andersonside","-35.2853645","158.971728"
"5124","Alexistown","54.8516455","142.292756"
"5125","Guerreroborough","82.8246255","-40.009021"
"5126","Rodriguezfurt","-73.8028175","28.386321"
"5127","Jasonside","79.4394235","168.945112"
"5128","Mckaychester","-56.194154","20.978312"
"5129","South Curtis","27.0983305","174.951376"
"5130","Lake Miguel","-63.650207","10.644975"
"5131","Murrayfort","37.258124","58.405521"
"5132","East Jason","29.592688","148.938848"
"5133","Garcialand","56.9279295","142.021956"
"5134","Port Jenniferborough","-44.6188125","152.932531"
"5135","Haleytown","-18.6082865","-124.198547"
"5136","Port Tanya","65.166653","127.766313"
"5137","Port Alexis","11.7402815","101.800002"
"5138","West Amber","-89.2711325","179.985238"
"5139","North Kelliside","40.980101","-71.120116"
"5140","Dillonhaven","-4.150058","138.233784"
"5141","Trujilloport","-45.6326495","31.290065"
"5142","East Kimberly","7.691295","-150.125861"
"5143","Livingstonfurt","69.2754315","106.216736"
"5144","West Carolville","13.7740365","156.982179"
"5145","Hernandezstad","-61.2963135","-96.748207"
"5146","West Heatherside","-22.502195","174.026871"
"5147","Port Christophermouth","18.689355","-128.923965"
"5148","Lake Sharonbury","3.3741115","139.698988"
"5149","Williamview","-50.384911","-170.397470"
"5150","West Vanessaton","29.728198","-174.431525"
"5151","Sarahmouth","86.8277675","132.591989"
"5152","Nicholasburgh","2.8110945","-45.953929"
"5153","New Emily","-71.0037895","159.039246"
"5154","South Richard","34.1319095","-148.409031"
"5155","Lake Andreafort","-26.2771685","50.215392"
"5156","Michaelberg","26.439314","-138.056972"
"5157","Kingmouth","39.456010","147.843044"
"5158","Lake Mary","33.543411","-172.629930"
"5159","New Barbara","87.529893","163.040267"
"5160","Keithhaven","-40.9219725","-0.829466"
"5161","New William","76.055523","-82.872464"
"5162","Lake Mary","12.428450","-139.086956"
"5163","East Kyle","83.738020","176.818082"
"5164","North Antonioborough","-88.4732965","118.314402"
"5165","South Robertberg","-83.2110565","-104.538025"
"5166","Stephenland","23.188384","60.527416"
"5167","New Matthewstad","-50.6595715","-45.047498"
"5168","Jonesmouth","4.136911","-128.781742"
"5169","Jonesville","-29.6838475","-66.150427"
"5170","Heatherland","-39.4786345","178.544255"
"5171","Carlsonshire","12.294022","-73.969545"
"5172","West Debrastad","-46.2493025","42.113728"
"5173","Mariaton","39.8078125","87.329030"
"5174","Mitchellfort","78.4145925","176.679570"
"5175","North Richardstad","29.790139","86.028208"
"5176","Elizabethborough","-19.2132375","68.342680"
"5177","Lake Jenniferton","-2.6683405","126.329706"
"5178","Hendersonville","-87.787112","27.962780"
"5179","East Heidiville","-36.281163","12.761603"
"5180","Lake Oscar","87.616021","135.199464"
"5181","East Cynthia","84.1885935","-99.723215"
"5182","East Briannaport","-59.056773","146.034365"
"5183","Port Derek","52.8878805","82.793776"
"5184","North Toniton","48.020698","-22.783216"
"5185","Johnburgh","-85.4773845","-66.544164"
"5186","Johnsontown","54.2640085","-29.744063"
"5187","Ivanshire","-53.4359785","-109.454078"
"5188","Michaelbury","53.6050245","-31.518729"
"5189","Fitzgeraldland","74.0683245","-134.291437"
"5190","Carlbury","-81.909492","-125.695750"
"5191","Lake Tanya","87.741934","-27.581387"
"5192","Smithborough","-13.1676665","82.119142"
"5193","New Deborahburgh","-75.2414785","-134.113179"
"5194","East Lindafort","-35.452561","72.534276"
"5195","Guzmanside","8.201953","16.643936"
"5196","Lake Charlesstad","-44.343579","169.738574"
"5197","East Robertmouth","24.615579","-127.051003"
"5198","New Jessica","1.095406","-145.074617"
"5199","Michaelshire","-47.369019","82.131136"
"5200","Johnsonfurt","-85.4240825","79.864583"
"5201","Edwardsview","18.685709","35.155689"
"5202","Josephfort","-53.4543955","-112.475473"
"5203","Barkerberg","82.626025","-71.156319"
"5204","South Susan","-44.6104505","-19.697025"
"5205","West Bradley","-7.4026585","160.339377"
"5206","Sharonfurt","-18.766653","-47.495172"
"5207","West Billyton","-16.4161965","78.495177"
"5208","Catherineton","-23.251726","-117.954472"
"5209","South Gregoryfort","68.8344675","-107.720629"
"5210","Hollyburgh","-81.7127715","135.782036"
"5211","Wallacechester","-8.4423335","37.240952"
"5212","Nicholasmouth","36.628130","-69.444213"
"5213","West Steve","-65.740040","-98.812837"
"5214","East Robertside","-18.7953325","-40.271037"
"5215","Frankmouth","-28.517538","-71.124306"
"5216","Lake Sallyberg","-80.205685","-65.082971"
"5217","Port Melissafurt","-42.982351","112.012185"
"5218","Smithfort","28.7453115","64.729981"
"5219","Lake Christinaville","-28.234722","-92.819386"
"5220","North Jasmineside","-88.1785625","35.117126"
"5221","West Lisa","19.527826","-68.333548"
"5222","Crossborough","2.689163","-109.910102"
"5223","West Mauriceside","-30.4182125","-74.254364"
"5224","East Jerryshire","56.584224","-125.200433"
"5225","Willisstad","32.5928945","176.850846"
"5226","North Nicole","48.8063155","55.228118"
"5227","Allisonfort","9.1961675","75.977328"
"5228","Dustinmouth","-86.4913395","12.832274"
"5229","Watsonton","77.617965","4.262561"
"5230","New Sharon","-26.819880","-124.042851"
"5231","Johnsonberg","64.6037005","20.307746"
"5232","South Kenneth","1.993563","-105.618225"
"5233","Thompsonview","41.905863","-82.590832"
"5234","West Robinbury","61.185486","-93.932653"
"5235","Carlaport","11.281175","17.654757"
"5236","North Savannahstad","79.715451","-179.360842"
"5237","Port Matthewbury","78.171174","146.039987"
"5238","Justinport","45.763734","-87.441497"
"5239","Garciaville","-77.1038385","39.818279"
"5240","New Heather","-7.7980775","-162.389985"
"5241","New Williamfurt","-79.4733915","-161.184503"
"5242","Higginston","66.427663","154.522577"
"5243","Heathermouth","-73.4858425","57.751520"
"5244","Port Jenniferborough","61.3794495","135.136848"
"5245","West Karen","9.3140935","87.882035"
"5246","North Michelle","-84.2280405","10.153233"
"5247","Port Williamport","30.809642","-77.914591"
"5248","Lopezborough","72.232594","-60.979945"
"5249","South Joshua","-81.5190525","-90.952287"
"5250","South Samuelland","-45.442444","-75.473259"
"5251","Rachelland","74.8396525","36.358055"
"5252","New Robertfurt","64.8074175","-30.697548"
"5253","West Robert","-57.2703435","21.397278"
"5254","Walkerland","-43.763255","-15.229282"
"5255","South Andrewshire","46.037254","94.611082"
"5256","Catherineland","-50.817532","31.837250"
"5257","South Angela","-50.358851","-171.209105"
"5258","Thomasside","-79.7037295","106.880098"
"5259","Foxfurt","59.089666","65.882171"
"5260","Gilbertside","50.596575","144.542384"
"5261","New Caseyberg","-60.986077","113.993972"
"5262","West Michelle","-30.600368","-142.084390"
"5263","East Matthew","5.845939","25.734544"
"5264","Daleport","-52.4243225","102.090142"
"5265","Collinsshire","-34.6042075","91.576757"
"5266","Parrishville","69.2290075","-73.101007"
"5267","Port Nathan","60.5974895","-79.617211"
"5268","Tracyside","83.902118","88.494224"
"5269","Lake Anthonyport","7.6928925","2.942909"
"5270","Alexanderburgh","16.094002","-0.491623"
"5271","West James","-20.861652","169.311003"
"5272","Ramseyfort","-38.541066","-29.084622"
"5273","Terryburgh","-34.2472955","-114.133007"
"5274","North Steventown","-1.3306615","162.319770"
"5275","Danielport","58.814420","-60.524207"
"5276","Port Ashley","30.626329","58.355912"
"5277","West Rebeccashire","66.892341","103.082158"
"5278","South Kevin","-73.918660","-106.390937"
"5279","Warnershire","6.3925195","31.352436"
"5280","Omarside","-2.9307055","-27.662529"
"5281","Jordanshire","42.965140","172.173742"
"5282","New Nicholasborough","-71.544060","-29.060039"
"5283","South Stevenfurt","84.249257","-149.928334"
"5284","Smithport","3.4612495","-86.489990"
"5285","Port Jessicastad","-4.1876975","-68.709472"
"5286","North Timothymouth","78.276600","95.626584"
"5287","Fowlerville","13.7958675","-19.848825"
"5288","Blaketown","-58.6697695","1.653476"
"5289","West Lisabury","-77.210735","-117.309667"
"5290","Annhaven","8.513117","77.254175"
"5291","Annaville","21.918240","-101.200471"
"5292","Kimberlymouth","-58.346050","-28.814346"
"5293","Martinezfort","25.525597","-72.422969"
"5294","New Douglas","-54.5333985","-30.353997"
"5295","Allenshire","-58.4511585","162.390637"
"5296","Flynntown","-25.9043775","105.851914"
"5297","New Debraland","44.8138025","16.031095"
"5298","South Heatherberg","75.1943635","141.397591"
"5299","New Lisaside","29.677516","-27.502078"
"5300","Port Emily","32.4420185","-17.589850"
"5301","Cainborough","72.148708","39.258172"
"5302","South Paul","44.3378175","-171.837270"
"5303","Floydville","77.610023","89.929966"
"5304","Jesseside","-21.3620975","5.466382"
"5305","East Charles","-5.026631","-95.174475"
"5306","Codyhaven","-27.3194835","-141.321660"
"5307","Millerbury","56.0555755","42.343795"
"5308","Port Larry","-81.270546","126.138985"
"5309","Brendaland","-74.116281","160.881891"
"5310","North Amanda","75.947135","-148.054022"
"5311","Jasonton","-34.138771","-165.331444"
"5312","West James","-0.570894","127.099330"
"5313","Tiffanyhaven","-51.9260225","76.108571"
"5314","Colemanshire","81.656926","122.676574"
"5315","New Michael","57.6801605","122.882266"
"5316","Lake Gavin","39.9553745","174.135380"
"5317","Matthewville","-23.837167","-138.184250"
"5318","East Tyler","-17.7636875","153.100695"
"5319","Parkerfurt","-18.681155","140.170320"
"5320","New Krystal","-67.5513535","-71.599476"
"5321","South Gabrielchester","-29.5297395","0.453417"
"5322","West Jimmyside","-28.7155285","50.444971"
"5323","Lake Christopher","8.398697","-114.187007"
"5324","South Anthony","21.4114735","172.875817"
"5325","Jessemouth","-0.9139875","132.841358"
"5326","North Sarahland","-26.334014","-147.807648"
"5327","Williamsborough","44.9830235","49.815304"
"5328","Monicaburgh","-43.2773845","159.267351"
"5329","Pierceburgh","31.130139","46.013328"
"5330","Port Joshua","-35.9368535","-82.170920"
"5331","Lake Meganberg","-67.1182925","113.766147"
"5332","Dawnbury","79.922243","-122.884463"
"5333","Ashleytown","74.1961165","-85.177386"
"5334","East Margaretland","61.3457345","-25.972078"
"5335","East Linda","-51.8421195","173.138425"
"5336","Port Christopher","-21.042114","-37.960868"
"5337","West Christopher","-39.437017","-162.538747"
"5338","North Brianna","-56.141021","36.480065"
"5339","Davidside","88.313943","-58.061713"
"5340","Lake Mary","-32.120715","85.369760"
"5341","Debrafurt","-76.4422895","-87.835976"
"5342","Port Jesse","-50.548290","-69.157276"
"5343","Lake Lisaberg","-80.7441365","-158.399109"
"5344","South Lawrenceberg","-84.783385","-80.202262"
"5345","Kerrtown","13.0516695","-22.157709"
"5346","Chloemouth","-5.7074445","122.080295"
"5347","West Michelle","60.4420685","-97.285479"
"5348","Harrisonside","80.2559375","-149.742819"
"5349","Smallhaven","-58.1229395","-0.204903"
"5350","Stevenmouth","-47.8440385","-27.506922"
"5351","Samanthaside","-3.120444","35.296845"
"5352","West Brendaland","46.231011","-10.014778"
"5353","South Stephenland","17.445325","-107.617203"
"5354","West Sharon","9.7350445","-137.303737"
"5355","West Mark","-7.907101","-51.991942"
"5356","Meghanport","-14.1064865","-169.453246"
"5357","East Johnstad","7.2155625","146.820575"
"5358","East Brenda","-67.802424","140.784224"
"5359","Port Joseph","-78.157338","12.012776"
"5360","Johnhaven","-16.966828","-88.739585"
"5361","Rosariofurt","-52.337816","-96.379234"
"5362","Stevenstad","-80.3552345","100.903624"
"5363","Edwardborough","-70.0627895","144.202204"
"5364","Kristinburgh","-31.389915","-44.682881"
"5365","Davisview","-81.3017265","-178.216880"
"5366","Port Tracyfort","-36.1444035","15.013104"
"5367","West Tina","44.874865","113.798791"
"5368","Erinside","36.7190335","-127.092255"
"5369","Daniellestad","14.6554635","18.343654"
"5370","Port William","67.851244","120.914764"
"5371","Kaufmanstad","55.708574","62.929967"
"5372","Lake Jamesville","-9.287547","134.973870"
"5373","Stacymouth","-50.9676095","26.339666"
"5374","Martinside","-70.6632175","105.802546"
"5375","Whitemouth","87.125535","161.922637"
"5376","Pagemouth","-65.978802","22.502013"
"5377","Gregorystad","8.0624195","118.903076"
"5378","Morganfurt","-60.4202465","47.303272"
"5379","New Matthew","-85.478659","140.100450"
"5380","Harrisshire","-15.5399415","-118.485062"
"5381","East Michelle","-4.1512445","3.923478"
"5382","Rothberg","18.0292315","166.773448"
"5383","South Jesse","-35.950075","-143.685339"
"5384","East Jeffrey","-88.4028695","-164.030523"
"5385","East Emilyfort","2.335064","-7.063266"
"5386","Thomashaven","70.231069","-179.004726"
"5387","Port Fredfurt","-78.5365835","-74.983712"
"5388","New Keithchester","64.706520","-84.234374"
"5389","Lake Sabrina","-1.1361195","93.471570"
"5390","Arnoldville","39.683512","5.975683"
"5391","South Cameron","-84.869708","-25.491983"
"5392","Chenchester","-46.261192","66.871134"
"5393","Port Jessicaborough","-41.352262","-107.153881"
"5394","North Travis","-19.331695","53.966895"
"5395","Villarrealview","39.5456495","149.211479"
"5396","New John","43.023342","69.549156"
"5397","Michaelborough","-38.6003345","-103.790325"
"5398","Valdezview","-76.768290","7.300884"
"5399","East Jessicafurt","45.666389","139.603802"
"5400","Hernandezbury","-22.3464645","156.462235"
"5401","Andrewton","45.5942745","157.535144"
"5402","Williamsfurt","74.8522315","-167.026438"
"5403","South Raymond","23.9909645","-62.340184"
"5404","Fergusonburgh","-48.1107555","141.346261"
"5405","Taylorstad","-71.057723","157.722453"
"5406","Rosalesland","-14.7615945","-161.186398"
"5407","Port Sandra","-15.0801285","-111.092931"
"5408","Lake Valerie","24.042252","-163.076273"
"5409","Port Timothyfurt","-21.635635","-78.509247"
"5410","New Julie","-37.6882175","-42.470219"
"5411","East Arthur","-10.1207665","37.698412"
"5412","East Timothy","-6.021456","-144.329874"
"5413","Lake Michaelfurt","-15.449771","11.588858"
"5414","New Robertmouth","-44.2260115","77.266265"
"5415","West Seanbury","18.9634585","8.463090"
"5416","Jenniferfurt","34.148494","-144.658413"
"5417","Josephmouth","-82.9419585","73.282878"
"5418","Walkerfurt","-0.934959","15.304606"
"5419","Hollandton","70.767169","92.563769"
"5420","Port Steven","5.996309","-21.948163"
"5421","New Austin","-54.5818075","-27.756625"
"5422","North Anitamouth","1.8670595","31.757150"
"5423","Lake Cheryl","14.7649975","-50.340987"
"5424","New Anita","83.888241","-39.551384"
"5425","Thomasmouth","-14.5955365","-125.500952"
"5426","North Nicoleburgh","-77.3518235","32.383704"
"5427","Ramirezton","14.099682","-176.102397"
"5428","South Arthur","48.4114195","-60.232515"
"5429","Nicoleview","-83.278240","3.365238"
"5430","South Erikamouth","-43.710506","27.599610"
"5431","East Rachel","-76.017507","85.115583"
"5432","Donnafort","-49.448614","-160.006523"
"5433","Mendezberg","69.815476","36.279179"
"5434","Tarafurt","-51.190253","99.693932"
"5435","Diazmouth","-2.694989","-17.708237"
"5436","Deleonshire","-30.558429","-18.555295"
"5437","South Michael","-58.4532735","178.135502"
"5438","West Keith","-62.183041","48.398932"
"5439","Masonport","74.6324165","20.764913"
"5440","West Justin","-74.2883955","25.098625"
"5441","Carterport","42.820411","-19.207036"
"5442","New Steven","37.3961415","-30.178234"
"5443","Gonzalezburgh","89.592339","69.034976"
"5444","East Joshua","-1.671011","63.553079"
"5445","Allisonfort","46.1718105","41.697590"
"5446","Josephland","-0.4038285","3.158624"
"5447","Michellehaven","29.419649","-120.192599"
"5448","Thomasstad","-74.865073","-71.757488"
"5449","Caldwelltown","-29.5295345","19.559778"
"5450","East Lisaberg","-15.5239645","28.875103"
"5451","Longside","88.1147755","19.617774"
"5452","Lake Anthony","-71.417474","35.912859"
"5453","New Nicholas","62.005195","-116.920230"
"5454","Kevinmouth","-84.8491025","-5.260831"
"5455","Knighthaven","85.5574025","104.711507"
"5456","South Audreystad","-6.115043","90.253675"
"5457","Coxport","-47.4591565","-176.106382"
"5458","Pamelaberg","-68.7295315","-140.404008"
"5459","North Kelly","0.274345","-36.861311"
"5460","Lake James","-41.050925","121.246936"
"5461","North Lukefort","77.004736","130.494981"
"5462","North Cameron","61.8291525","-60.449485"
"5463","Shellyland","-30.4984725","19.640750"
"5464","Floydberg","35.603164","-42.236372"
"5465","Ashleyland","-69.3613475","0.284970"
"5466","Robertton","-80.155234","-141.409181"
"5467","Keithborough","56.4730225","-55.186184"
"5468","Port Justinfort","48.1152095","51.362663"
"5469","Robertburgh","0.7886965","72.743412"
"5470","Bakerchester","48.301993","15.865645"
"5471","Port Christine","21.3648425","-159.037749"
"5472","Martinstad","77.793025","29.095925"
"5473","Lake Jeremyborough","-52.375570","116.363546"
"5474","East Michelle","-74.681329","140.761320"
"5475","North Anthonyburgh","-0.6709165","16.648206"
